Date,Open,High,Low,Close,Adj Close,Volume
2006-06-01,25.000000,26.629999,24.980000,26.629999,19.062754,0
2006-07-01,27.200001,27.200001,25.219999,26.959999,19.298979,0
2006-08-01,26.629999,27.990000,26.629999,27.500000,19.685530,0
2006-09-01,27.770000,28.100000,26.930000,27.719999,19.843012,0
2006-10-01,27.750000,29.200001,27.570000,29.030001,20.780762,0
2006-11-01,29.139999,31.200001,29.139999,31.200001,22.334129,0
2006-12-01,31.190001,31.950001,31.190001,31.940001,22.863848,0
2007-01-01,32.259998,32.340000,30.490000,31.760000,23.123924,0
2007-02-01,32.180000,33.270000,31.270000,31.350000,22.825401,0
2007-03-01,31.000000,32.660000,29.549999,32.660000,23.779192,0
2007-04-01,32.790001,34.939999,32.790001,34.029999,24.776659,0
2007-05-01,34.119999,36.060001,34.119999,36.060001,26.254681,0
2007-06-01,36.750000,38.090000,35.730000,37.680000,27.434170,0
2007-07-01,38.470001,41.540001,38.470001,39.320000,28.628222,0
2007-08-01,38.660000,39.290001,34.270000,38.950001,28.358839,0
2007-09-01,39.450001,43.250000,38.560001,43.139999,31.409506,0
2007-10-01,44.209999,48.459999,44.060001,48.459999,35.282913,0
2007-11-01,46.730000,47.160000,42.049999,44.590000,32.465218,0
2007-12-01,44.509998,46.529999,42.020000,43.599998,31.744419,0
2008-01-01,43.160000,43.419998,37.730000,38.779999,28.783567,0
2008-02-01,39.759998,42.049999,38.040001,40.570000,30.112164,0
2008-03-01,40.599998,40.599998,36.790001,39.049999,28.983974,0
2008-04-01,40.160000,42.230000,40.160000,42.209999,31.329418,0
2008-05-01,42.549999,44.250000,42.139999,42.970001,31.893511,0
2008-06-01,42.700001,42.700001,38.490002,38.520000,28.590601,0
2008-07-01,38.070000,38.070000,36.070000,36.930000,27.410444,0
2008-08-01,36.700001,36.700001,33.669998,34.060001,25.280266,0
2008-09-01,33.070000,33.070000,26.620001,28.530001,21.175747,0
2008-10-01,28.340000,28.340000,16.209999,20.629999,15.312150,0
2008-11-01,21.000000,22.219999,15.950000,19.010000,14.109740,0
2008-12-01,17.670000,21.190001,17.670000,19.590000,14.540235,0
2009-01-01,20.360001,21.150000,17.309999,17.980000,14.018375,0
2009-02-01,17.830000,19.440001,16.900000,16.900000,13.176340,0
2009-03-01,15.980000,20.770000,15.980000,19.600000,15.281434,0
2009-04-01,20.240000,22.770000,20.240000,22.770000,17.752975,0
2009-05-01,23.000000,26.910000,23.000000,26.910000,20.980787,0
2009-06-01,27.920000,27.920000,25.100000,26.309999,20.512993,0
2009-07-01,26.790001,29.360001,25.440001,29.360001,22.890970,0
2009-08-01,30.240000,30.240000,28.330000,29.170000,22.742836,0
2009-09-01,28.809999,32.209999,28.809999,31.879999,24.855722,0
2009-10-01,31.309999,34.189999,31.250000,31.459999,24.528269,0
2009-11-01,31.700001,34.430000,31.670000,33.320000,25.978437,0
2009-12-01,34.200001,34.410000,33.230000,34.080002,26.570986,0
2010-01-01,35.000000,35.480000,31.930000,31.930000,25.229856,0
2010-02-01,32.480000,32.790001,30.650000,32.279999,25.506409,0
2010-03-01,32.840000,34.919998,32.840000,34.919998,27.592442,0
2010-04-01,35.619999,36.340000,34.730000,35.009998,27.663549,0
2010-05-01,35.119999,35.119999,30.200001,31.750000,25.087622,0
2010-06-01,31.260000,33.770000,30.719999,31.740000,25.079718,0
2010-07-01,31.700001,34.669998,31.700001,34.669998,27.394890,0
2010-08-01,35.570000,35.570000,33.619999,33.910000,26.794374,0
2010-09-01,34.860001,37.700001,34.860001,37.700001,29.789083,0
2010-10-01,38.130001,39.400002,38.130001,38.820000,30.674061,0
2010-11-01,39.279999,40.790001,37.779999,37.779999,29.852301,0
2010-12-01,38.860001,39.860001,38.860001,39.860001,31.495844,0
2011-01-01,40.400002,40.459999,38.669998,38.770000,31.154051,0
2011-02-01,39.340000,39.419998,37.700001,38.439999,30.888880,0
2011-03-01,38.200001,40.599998,37.599998,40.599998,32.624565,0
2011-04-01,41.250000,42.029999,40.340000,42.000000,33.749554,0
2011-05-01,41.930000,41.930000,38.820000,40.830002,32.809387,0
