Date,Open,High,Low,Close,Adj Close,Volume
2001-06-01,55.424999,56.810001,55.029999,56.500000,40.338234,4888000
2001-07-01,56.299999,56.970001,53.400002,55.419998,39.666069,4767200
2001-08-01,55.599998,56.200001,51.705002,52.174999,37.343502,1812200
2001-09-01,52.169998,53.035000,43.400002,47.474998,33.979553,3627600
2001-10-01,47.099998,50.575001,46.654999,48.450001,34.801201,12946600
2001-11-01,48.724998,53.174999,48.064999,52.139999,37.451694,4535600
2001-12-01,51.834999,53.950001,51.400002,52.695000,37.850334,3976800
2002-01-01,53.000000,54.375000,50.215000,52.235001,37.660137,6952200
2002-02-01,52.334999,52.334999,49.724998,51.320000,37.000435,5258800
2002-03-01,51.439999,54.419998,51.435001,53.055000,38.251324,3995000
2002-04-01,53.000000,53.235001,49.950001,50.689999,36.649178,5967600
2002-05-01,50.689999,51.895000,49.220001,49.974998,36.132217,2950800
2002-06-01,50.000000,50.180000,44.575001,46.400002,33.547478,5423600
2002-07-01,46.500000,46.500000,36.544998,42.529999,30.835644,11085800
2002-08-01,42.299999,45.130001,39.099998,42.855000,31.071268,8420800
2002-09-01,42.150002,43.244999,37.715000,38.375000,27.823145,7631800
2002-10-01,38.775002,42.299999,36.000000,41.250000,30.023062,12488400
2002-11-01,41.049999,44.125000,40.794998,43.724998,31.824444,6866400
2002-12-01,44.540001,44.700001,40.724998,41.314999,30.070358,10837200
2003-01-01,41.700001,43.724998,39.424999,40.169998,29.373951,7358200
2003-02-01,40.349998,40.599998,37.880001,39.549999,28.920588,9953200
2003-03-01,39.900002,42.029999,37.195000,39.700001,29.030272,16879000
2003-04-01,39.924999,43.355000,39.750000,43.119999,31.648087,10442000
2003-05-01,42.974998,45.724998,42.439999,45.634998,33.494007,6680400
2003-06-01,46.075001,48.075001,45.705002,46.224998,33.927048,5530800
2003-07-01,46.099998,48.360001,45.669998,47.299999,34.826836,4055200
2003-08-01,47.224998,48.549999,45.825001,48.430000,35.658844,3840000
2003-09-01,48.619999,50.000000,47.419998,47.750000,35.158165,5331200
2003-10-01,48.020000,50.825001,47.915001,50.639999,37.418785,4302600
2003-11-01,50.895000,51.485001,49.875000,51.400002,37.980354,3772800
2003-12-01,51.650002,53.580002,50.840000,53.230000,39.332565,6266000
2004-01-01,53.695000,55.845001,53.130001,54.619999,40.530533,6910800
2004-02-01,54.700001,56.044998,54.130001,55.384998,41.098198,4434000
2004-03-01,55.445000,56.395000,52.625000,54.639999,40.545372,8428000
2004-04-01,54.650002,55.830002,53.200001,53.424999,39.772953,6786600
2004-05-01,53.825001,54.439999,51.825001,54.200001,40.349926,9107000
