Date,Open,High,Low,Close,Adj Close,Volume
2008-08-01,44.950001,45.049999,40.240002,41.060001,30.482897,39342000
2008-09-01,40.680000,42.990002,31.000000,34.660000,25.731544,79785500
2008-10-01,34.250000,34.450001,19.309999,25.209999,18.715874,131177100
2008-11-01,25.330000,27.450001,18.500000,23.030001,17.097448,108339200
2008-12-01,22.250000,26.400000,20.850000,23.570000,17.498341,124281000
2009-01-01,24.000000,25.879999,20.280001,21.469999,16.766029,74302300
2009-02-01,21.100000,23.799999,20.000000,20.959999,16.367767,93005900
2009-03-01,19.760000,25.129999,19.000000,23.559999,18.398115,98080300
2009-04-01,23.680000,28.190001,23.590000,27.670000,21.607632,93623100
2009-05-01,27.750000,32.650002,27.600000,32.619999,25.473116,124231000
2009-06-01,33.580002,34.189999,29.860001,31.820000,24.848392,124736100
2009-07-01,32.389999,35.580002,30.030001,35.290001,27.558132,149497400
2009-08-01,36.250000,36.700001,33.910000,35.040001,27.362900,126907400
2009-09-01,35.099998,39.119999,34.400002,38.529999,30.088255,149214300
2009-10-01,38.520000,41.430000,37.040001,37.599998,29.362015,223542300
2009-11-01,38.099998,41.980000,37.400002,40.299999,31.470461,199305200
2009-12-01,41.070000,42.169998,39.759998,41.000000,32.017090,234999900
2010-01-01,41.759998,42.970001,38.070000,38.240002,30.267096,229866500
2010-02-01,38.610001,39.730000,36.240002,38.959999,30.836975,231675000
2010-03-01,39.450001,42.320000,39.349998,42.150002,33.361874,269891900
2010-04-01,42.770000,43.980000,41.410000,42.060001,33.290630,313140300
2010-05-01,42.250000,42.439999,35.299999,38.200001,30.235437,454163100
2010-06-01,37.770000,41.310001,36.849998,37.990002,30.069220,377085100
2010-07-01,38.139999,42.160000,37.470001,41.869999,33.140251,290324400
2010-08-01,42.720001,45.000000,40.060001,40.799999,32.293354,262762300
2010-09-01,41.549999,45.689999,41.500000,45.459999,35.981743,250190700
2010-10-01,46.000000,47.689999,45.770000,46.869999,37.097771,339474900
2010-11-01,47.340000,49.330002,45.200001,45.540001,36.045063,395256300
2010-12-01,46.680000,48.330002,46.540001,48.150002,38.110897,328509700
2011-01-01,48.560001,48.880001,45.880001,46.490002,37.436916,334416800
2011-02-01,46.950001,47.720001,44.889999,46.410000,37.372490,496233400
2011-03-01,46.689999,49.090000,44.669998,48.950001,39.417870,527886500
2011-04-01,49.570000,50.720001,48.020000,50.599998,40.746563,339090700
2011-05-01,50.790001,50.919998,46.439999,49.110001,39.546726,462890700
2011-06-01,49.009998,49.169998,45.939999,48.619999,39.152126,385257600
2011-07-01,48.599998,49.650002,46.880001,48.320000,38.910545,375110700
2011-08-01,48.840000,48.869999,39.639999,43.930000,35.375423,803138400
2011-09-01,44.040001,44.360001,35.680000,35.830002,28.852751,749662400
2011-10-01,35.889999,43.930000,34.209999,41.529999,33.442780,614132700
2011-11-01,40.029999,42.869999,37.009998,40.820000,32.871033,414887000
2011-12-01,40.820000,41.389999,37.340000,38.209999,30.769299,439238500
2012-01-01,39.209999,42.939999,38.500000,42.330002,34.900032,421936100
2012-02-01,42.990002,45.270000,42.930000,44.630001,36.796337,469366400
2012-03-01,44.810001,45.209999,42.340000,43.470001,35.839954,413560800
2012-04-01,43.369999,44.160000,41.509998,42.560001,35.089676,440605400
2012-05-01,42.619999,43.220001,37.130001,38.020000,31.346558,534471300
2012-06-01,37.259998,40.259998,36.939999,39.930000,32.921299,491721300
2012-07-01,39.860001,40.709999,37.990002,40.009998,32.987259,440896500
2012-08-01,40.439999,41.709999,39.340000,40.110001,33.069710,409576900
2012-09-01,40.150002,43.689999,39.529999,41.720001,34.397121,404434400
2012-10-01,42.080002,42.700001,41.119999,41.490002,34.633816,339173800
2012-11-01,41.820000,42.430000,40.189999,42.020000,35.076229,399768500
2012-12-01,42.330002,44.610001,42.009998,44.529999,37.171448,395201100
2013-01-01,45.130001,45.540001,44.099998,44.560001,37.580406,400849700
2013-02-01,44.810001,44.970001,42.980000,43.509998,36.694862,367534500
2013-03-01,43.380001,44.470001,42.049999,42.900002,36.180424,339773900
2013-04-01,42.880001,43.880001,41.230000,43.759998,36.956436,374194300
2013-05-01,43.700001,44.810001,41.520000,41.540001,35.081589,330801400
2013-06-01,41.720001,42.259998,36.020000,38.790001,32.759132,612818800
2013-07-01,39.000000,40.529999,37.340000,39.060001,33.434128,464318500
2013-08-01,39.500000,40.290001,36.950001,37.720001,32.287125,381009400
2013-09-01,38.209999,43.009998,37.810001,40.130001,34.350010,431374200
2013-10-01,40.400002,43.160000,40.389999,41.869999,36.137806,380249400
2013-11-01,41.919998,42.470001,39.750000,41.480000,35.801193,342896800
2013-12-01,41.380001,41.580002,39.799999,41.139999,35.507751,418941800
2014-01-01,40.509998,40.529999,37.189999,37.669998,32.688221,479553100
2014-02-01,37.500000,39.369999,36.650002,38.889999,33.746883,389959300
2014-03-01,38.189999,40.799999,37.560001,40.580002,35.213383,378001100
2014-04-01,40.970001,41.930000,40.119999,40.939999,35.621708,330416900
2014-05-01,40.849998,43.020000,40.689999,42.209999,36.726719,250514400
2014-06-01,42.400002,43.889999,42.320000,43.130001,37.527210,217955300
2014-07-01,43.360001,45.169998,43.360001,43.720001,38.410431,219487900
2014-08-01,43.849998,45.860001,43.169998,45.400002,39.886402,195048900
2014-09-01,45.430000,46.490002,41.430000,41.709999,36.644531,255884200
2014-10-01,41.570000,42.730000,40.000000,42.639999,37.853851,330221200
2014-11-01,42.500000,43.130001,41.529999,42.169998,37.436607,181159800
2014-12-01,41.709999,41.720001,37.299999,40.020000,35.527924,365349700
2015-01-01,39.950001,42.040001,38.549999,39.939999,35.613117,274521400
2015-02-01,40.400002,42.040001,40.080002,41.799999,37.271610,218246000
2015-03-01,41.730000,41.750000,38.990002,40.869999,36.442364,259215300
2015-04-01,41.290001,45.080002,41.200001,43.900002,39.212006,233901400
2015-05-01,44.060001,44.430000,42.330002,42.340000,37.818600,189895800
2015-06-01,42.500000,42.639999,40.320000,40.880001,36.514519,261878200
2015-07-01,41.070000,41.290001,37.419998,38.320000,34.545223,295632600
2015-08-01,37.910000,38.270000,30.900000,34.540001,31.137585,508323700
2015-09-01,33.590000,36.000000,31.889999,33.090000,29.830410,509330300
2015-10-01,33.340000,36.529999,32.930000,34.840000,31.839590,384202400
2015-11-01,35.130001,36.299999,33.590000,34.040001,31.108488,328520500
2015-12-01,34.189999,34.299999,31.510000,32.709999,29.893019,508042800
2016-01-01,31.840000,31.969999,27.980000,30.830000,28.312853,501635300
2016-02-01,30.309999,31.459999,28.900000,30.730000,28.221012,424643900
2016-03-01,31.360001,34.930000,31.330000,34.580002,31.756678,359546900
2016-04-01,34.009998,35.830002,33.200001,34.930000,32.132904,295319800
2016-05-01,34.919998,34.919998,32.250000,33.799999,31.093390,329024100
2016-06-01,33.689999,35.520000,32.779999,35.230000,32.408882,443249700
2016-07-01,35.369999,37.099998,34.250000,37.040001,34.300449,270499700
2016-08-01,37.080002,38.669998,36.410000,37.330002,34.569000,335146300
2016-09-01,37.340000,38.869999,36.130001,37.630001,34.846809,359301400
2016-10-01,37.700001,38.380001,36.750000,37.750000,35.380016,272804000
2016-11-01,37.889999,38.189999,34.779999,36.220001,33.946075,423310000
2016-12-01,36.119999,36.880001,34.709999,35.779999,33.533695,300376300
2017-01-01,36.180000,38.150002,36.029999,37.840000,35.635456,255173000
2017-02-01,38.090000,39.779999,37.840000,38.689999,36.435928,191015200
2017-03-01,39.029999,40.630001,38.119999,39.720001,37.405918,319743400
2017-04-01,39.930000,40.529999,39.259998,40.340000,38.057415,214099900
2017-05-01,40.480000,41.360001,39.619999,40.740002,38.434784,263799200
2017-06-01,40.840000,41.279999,40.290001,40.830002,38.519695,220740700
2017-07-01,41.009998,43.130001,40.430000,43.009998,40.831223,211882500
2017-08-01,43.200001,44.410000,42.220001,44.299999,42.055878,201334100
2017-09-01,44.500000,45.270000,42.910000,43.570000,41.362846,196701200
2017-10-01,43.529999,45.330002,43.529999,44.630001,42.865734,209274900
2017-11-01,44.919998,45.840000,43.759998,44.480000,42.721664,235440900
2017-12-01,44.250000,46.139999,43.299999,45.910000,44.095139,215385100
2018-01-01,46.529999,50.990002,46.450001,49.840000,48.097233,291195200
2018-02-01,49.560001,49.750000,44.340000,47.169998,45.520592,401815100
2018-03-01,47.570000,48.869999,45.820000,46.980000,45.337238,272595700
2018-04-01,46.740002,47.200001,45.020000,45.680000,44.168392,227508000
2018-05-01,45.389999,46.580002,43.959999,44.610001,43.133801,251209700
2018-06-01,44.830002,45.830002,41.029999,42.200001,40.803551,314880100
2018-07-01,41.570000,44.139999,41.419998,43.880001,42.702843,254999100
2018-08-01,43.520000,43.740002,40.330002,42.040001,40.912209,307643400
2018-09-01,41.240002,41.930000,39.470001,41.000000,39.900105,263316400
2018-10-01,41.230000,41.240002,36.349998,37.860001,37.270519,482818700
2018-11-01,38.459999,40.139999,37.840000,39.689999,39.072029,394637000
2018-12-01,40.689999,40.750000,37.180000,38.099998,37.506783,576795900
2019-01-01,37.770000,41.820000,37.520000,41.779999,41.412716,387257100
2019-02-01,41.560001,42.590000,40.509998,41.619999,41.254120,302227000
2019-03-01,41.880001,43.439999,40.910000,42.500000,42.126385,322974200
2019-04-01,43.060001,44.189999,42.860001,43.410000,43.112862,216423400
2019-05-01,43.500000,43.830002,39.570000,40.639999,40.361820,341793500
2019-06-01,40.849998,42.820000,40.400002,42.529999,42.238884,259737700
2019-07-01,43.349998,43.430000,41.320000,41.759998,41.759998,221231700
2019-08-01,41.799999,42.099998,39.009998,40.490002,40.490002,105617600
