Date,Open,High,Low,Close,Adj Close,Volume
2006-05-01,50.009998,50.919998,48.750000,49.369999,37.571568,484200
2006-06-01,49.380001,49.939999,47.950001,49.180000,37.426949,650300
2006-07-01,49.080002,49.419998,47.529999,49.290001,37.586475,416200
2006-08-01,49.070000,50.430000,48.560001,50.410000,38.440529,331800
2006-09-01,50.570000,51.599998,50.060001,51.360001,39.164951,277400
2006-10-01,51.169998,53.209999,51.090000,52.759998,40.373367,229700
2006-11-01,52.950001,53.540001,52.220001,53.200001,40.710075,250900
2006-12-01,53.209999,54.310001,52.639999,53.799999,41.169212,569500
2007-01-01,54.230000,54.759998,53.450001,54.639999,42.007439,727800
2007-02-01,54.770000,55.720001,53.459999,53.689999,41.277077,397600
2007-03-01,52.900002,54.549999,51.900002,53.660000,41.253994,361000
2007-04-01,53.750000,56.299999,53.480000,56.040001,43.229771,309500
2007-05-01,55.849998,57.529999,55.730000,57.430000,44.302040,259200
2007-06-01,57.619999,57.799999,55.959999,56.320000,43.445759,166700
2007-07-01,56.759998,58.389999,54.900002,54.900002,42.493587,324500
2007-08-01,54.939999,57.240002,52.750000,56.160000,43.468849,597200
2007-09-01,56.000000,58.540001,54.849998,57.869999,44.792408,352900
2007-10-01,58.180000,59.160000,55.990002,57.680000,44.812897,699500
2007-11-01,56.900002,56.959999,53.799999,56.509998,43.903900,492300
2007-12-01,56.389999,58.020000,55.200001,55.950001,43.468826,400200
2008-01-01,56.509998,56.509998,49.810001,53.000000,41.384830,2846600
2008-02-01,53.490002,54.360001,51.540001,52.180000,40.744530,910600
2008-03-01,52.290001,54.849998,50.000000,53.020000,41.400448,1143100
2008-04-01,54.250000,56.200001,52.779999,54.380001,42.636608,702800
2008-05-01,54.419998,55.980000,53.680000,54.560001,42.777744,829800
2008-06-01,54.590000,54.980000,49.860001,50.000000,39.202488,1212200
2008-07-01,49.660000,51.360001,48.290001,50.529999,39.833893,1846700
2008-08-01,50.750000,52.660000,50.119999,51.580002,40.661648,1129700
2008-09-01,51.939999,56.000000,46.200001,47.849998,37.721199,1667500
2008-10-01,47.470001,47.650002,35.540001,41.099998,32.579639,6435300
2008-11-01,41.119999,42.470001,34.099998,40.049999,31.747322,4872100
2008-12-01,39.290001,40.849998,37.000000,40.139999,31.818676,6720400
2009-01-01,40.320000,41.430000,36.430000,37.080002,29.585667,9719600
2009-02-01,36.529999,38.720001,33.119999,33.180000,26.473904,6993100
2009-03-01,31.959999,36.459999,30.290001,35.240002,28.117567,6665800
2009-04-01,35.029999,38.400002,34.750000,37.810001,30.403845,6224300
2009-05-01,37.959999,39.950001,37.480000,39.680000,31.907545,5906300
2009-06-01,40.099998,41.320000,38.680000,39.639999,31.875370,4955100
2009-07-01,39.820000,42.619999,38.080002,42.240002,34.168839,4907500
2009-08-01,42.470001,43.959999,41.820000,43.259998,34.993938,4631700
2009-09-01,43.090000,45.320000,42.320000,44.389999,35.908031,6666600
2009-10-01,44.299999,46.560001,43.209999,44.200001,35.940346,5146900
2009-11-01,44.240002,47.330002,44.020000,46.759998,38.021961,6406100
2009-12-01,47.180000,47.599998,46.169998,46.860001,38.103287,6606000
2010-01-01,47.189999,48.189999,45.720001,45.779999,37.416550,5155600
2010-02-01,46.080002,47.439999,44.689999,46.889999,38.323788,12703700
2010-03-01,47.139999,49.310001,47.029999,48.830002,39.909355,9021600
2010-04-01,49.119999,50.880001,48.910000,49.889999,40.964462,7694600
2010-05-01,50.130001,50.459999,37.880001,46.279999,38.000317,12082500
2010-06-01,46.099998,47.840000,43.939999,44.029999,36.152836,10238000
2010-07-01,43.980000,47.599998,43.400002,46.840000,38.669144,7886700
2010-08-01,47.610001,48.080002,44.939999,45.230000,37.339989,9692900
2010-09-01,45.869999,49.310001,45.730000,48.720001,40.221188,10585600
2010-10-01,49.049999,50.869999,48.369999,50.099998,41.590889,18515100
2010-11-01,50.340000,51.380001,49.689999,50.250000,41.715420,11611200
2010-12-01,50.990002,53.060001,50.980000,52.630001,43.691189,15624400
2011-01-01,53.000000,53.970001,52.099998,53.380001,44.571541,16975300
2011-02-01,53.619999,55.660000,53.450001,55.200001,46.091213,14994400
2011-03-01,55.400002,55.700001,52.439999,55.509998,46.350060,16830200
2011-04-01,55.830002,57.490002,54.799999,57.450001,48.208179,10473900
2011-05-01,57.790001,57.790001,55.299999,56.720001,47.595600,16572300
2011-06-01,56.580002,56.650002,53.849998,55.990002,46.983047,17796200
2011-07-01,55.930000,57.639999,53.680000,54.049999,45.590382,17264500
2011-08-01,54.700001,54.840000,47.189999,52.320000,44.131172,51374900
2011-09-01,52.400002,52.770000,47.889999,48.759998,41.128357,31657400
2011-10-01,48.419998,55.080002,46.540001,53.439999,45.342365,28891300
2011-11-01,52.220001,54.790001,50.860001,54.439999,46.190830,27916600
2011-12-01,54.380001,55.150002,52.750000,54.650002,46.369011,28149500
2012-01-01,55.599998,57.110001,54.599998,56.070000,47.866135,28932500
2012-02-01,56.520000,57.980000,56.349998,57.619999,49.189342,25319000
2012-03-01,57.759998,58.930000,56.599998,58.549999,49.983269,26846100
2012-04-01,58.500000,59.090000,56.439999,58.349998,50.046707,19620500
2012-05-01,58.369999,58.900002,54.950001,55.799999,47.859585,20549900
2012-06-01,54.959999,57.389999,54.090000,56.689999,48.622929,23394300
2012-07-01,56.840000,58.529999,55.520000,57.799999,49.857807,15718600
2012-08-01,58.020000,59.610001,56.820000,58.900002,50.806660,15705900
2012-09-01,58.900002,61.020000,58.419998,59.680000,51.479485,15723100
2012-10-01,59.759998,60.790001,58.380001,58.930000,51.105423,18491500
2012-11-01,58.990002,59.910000,56.849998,59.779999,51.842571,21483300
2012-12-01,59.980000,60.950001,58.570000,59.570000,51.660450,25430100
2013-01-01,60.689999,63.660000,60.290001,63.099998,55.175770,29946300
2013-02-01,63.450001,64.309998,62.770000,63.830002,55.814098,23681200
2013-03-01,63.639999,65.769997,63.389999,65.699997,57.449249,25718600
2013-04-01,65.589996,66.970001,64.830002,66.800003,58.671444,29358200
2013-05-01,66.680000,70.000000,66.129997,67.570000,59.347736,27724800
2013-06-01,67.620003,68.690002,64.830002,66.199997,58.144436,35158400
2013-07-01,66.500000,70.250000,66.190002,69.779999,61.609413,21063300
2013-08-01,70.180000,70.690002,67.129997,67.290001,59.410965,17990600
2013-09-01,68.070000,71.849998,67.300003,69.610001,61.459320,17376500
2013-10-01,69.480003,73.269997,68.250000,72.510002,64.343269,20318200
2013-11-01,72.650002,74.760002,72.220001,74.190002,65.834068,14257100
2013-12-01,74.239998,75.349998,72.449997,75.239998,66.765793,15915700
2014-01-01,75.050003,75.099998,70.919998,71.470001,63.762840,25155500
2014-02-01,71.400002,75.239998,69.599998,74.970001,66.885414,27269100
2014-03-01,74.339996,75.750000,73.900002,75.230003,67.117371,18049300
2014-04-01,75.470001,76.370003,73.709999,75.989998,68.094971,15840200
2014-05-01,75.930000,77.230003,75.250000,77.209999,69.188217,15742800
2014-06-01,77.279999,78.849998,77.000000,77.949997,69.851334,21839900
2014-07-01,78.139999,78.839996,75.370003,75.370003,67.891434,13289800
2014-08-01,75.150002,78.349998,74.589996,78.120003,70.368561,13922800
2014-09-01,78.129997,79.209999,76.750000,76.949997,69.314651,15612200
2014-10-01,76.860001,78.989998,72.320000,78.989998,71.506607,28861500
2014-11-01,79.029999,81.860001,78.389999,81.529999,73.805946,13370700
2014-12-01,81.269997,82.529999,78.480003,81.160004,73.471024,20582300
2015-01-01,81.339996,81.599998,78.360001,78.419998,71.399826,21446600
2015-02-01,78.589996,83.180000,77.959999,82.800003,75.387718,20981100
2015-03-01,82.830002,83.279999,79.540001,80.470001,73.266312,18490700
2015-04-01,80.589996,81.839996,79.800003,80.300003,73.521965,15860800
2015-05-01,80.589996,82.550003,79.900002,81.070000,74.226967,12319900
2015-06-01,81.360001,81.910004,78.419998,78.580002,71.947144,13459400
2015-07-01,79.360001,81.099998,78.379997,80.279999,73.909874,13854800
2015-08-01,80.309998,80.930000,47.700001,76.220001,70.172035,24127900
2015-09-01,74.190002,77.080002,72.290001,73.739998,67.888802,18994300
2015-10-01,73.820000,79.320000,72.730003,79.150002,73.306084,15406700
2015-11-01,78.900002,79.889999,76.320000,78.919998,73.093056,12719100
2015-12-01,79.169998,79.680000,76.500000,77.760002,72.018715,23038400
2016-01-01,76.529999,77.120003,70.540001,75.980003,70.800026,31264200
2016-02-01,75.279999,78.199997,72.419998,76.839996,71.601395,29861100
2016-03-01,77.190002,81.730003,77.040001,81.250000,75.710732,30595200
2016-04-01,80.910004,82.650002,80.379997,80.980003,75.842667,18081400
2016-05-01,81.150002,82.410004,79.980003,81.750000,76.563812,13446800
2016-06-01,81.500000,83.260002,79.059998,83.239998,77.959290,17734700
2016-07-01,83.279999,85.910004,82.570000,85.150002,80.181168,12770500
2016-08-01,85.120003,86.309998,84.610001,85.160004,80.190590,15586300
2016-09-01,85.099998,85.889999,82.099998,83.930000,79.032364,15565200
2016-10-01,83.739998,83.779999,81.699997,82.309998,77.871216,13623800
2016-11-01,82.470001,85.449997,81.239998,84.760002,80.189095,18998400
2016-12-01,84.900002,87.389999,84.320000,85.180000,80.586449,18283400
2017-01-01,85.550003,87.209999,85.110001,86.680000,82.555534,17745100
2017-02-01,86.470001,90.809998,86.019997,90.430000,86.127106,13239700
2017-03-01,91.029999,91.680000,89.300003,89.940002,85.660423,18528200
2017-04-01,90.000000,92.000000,88.730003,91.489998,87.548218,12444300
2017-05-01,91.620003,92.989998,89.900002,92.930000,88.926170,13312300
2017-06-01,93.139999,94.529999,91.610001,92.669998,88.677383,12357800
2017-07-01,92.989998,93.760002,91.980003,93.349998,89.824715,10008800
2017-08-01,93.589996,93.949997,91.599998,93.010002,89.497543,13538400
2017-09-01,93.379997,94.980003,92.070000,94.790001,91.210327,10522600
2017-10-01,94.889999,97.739998,94.769997,96.779999,93.549446,9440300
2017-11-01,96.970001,101.529999,96.559998,101.120003,97.744591,9494300
2017-12-01,100.970001,102.790001,99.209999,102.029999,98.624207,12492600
2018-01-01,102.360001,108.989998,102.129997,107.150002,104.128357,20325400
2018-02-01,106.699997,107.489998,96.809998,102.830002,99.930183,23945300
2018-03-01,102.870003,105.800003,98.830002,101.050003,98.200378,15064200
2018-04-01,100.809998,103.349998,97.750000,100.110001,97.678970,18092100
2018-05-01,99.760002,103.209999,97.180000,101.879997,99.405991,12831900
2018-06-01,102.400002,105.010002,100.690002,101.620003,99.152321,11783800
2018-07-01,101.000000,106.830002,100.809998,106.379997,104.377167,10156500
2018-08-01,106.150002,109.790001,105.040001,109.360001,107.301056,13926800
2018-09-01,109.059998,112.610001,108.779999,110.699997,108.615822,10449900
2018-10-01,111.190002,111.419998,99.930000,103.660004,102.165215,23680600
2018-11-01,103.870003,108.489998,103.070000,107.949997,106.393349,25056800
2018-12-01,109.400002,109.500000,91.680000,97.949997,96.537552,48705900
2019-01-01,96.519997,104.330002,94.989998,104.139999,103.223419,27677600
2019-02-01,104.239998,109.690002,103.540001,108.910004,107.951439,20135800
2019-03-01,109.559998,110.019997,105.959999,109.639999,108.675003,16859800
2019-04-01,110.330002,113.830002,109.790001,113.720001,113.249817,14841400
2019-05-01,113.760002,113.760002,108.250000,108.449997,108.001602,18285500
2019-06-01,108.529999,116.360001,108.190002,115.160004,114.683861,18290100
2019-07-01,116.389999,119.660004,115.349998,117.730003,117.730003,15125500
2019-08-01,117.830002,119.169998,112.320000,114.739998,114.739998,5284000
