Date,Open,High,Low,Close,Adj Close,Volume
2011-01-01,50.070000,53.830002,49.259998,49.880001,39.160275,87000
2011-02-01,50.619999,55.919998,49.549999,51.040001,40.070976,992900
2011-03-01,51.380001,51.750000,46.189999,50.910000,39.968918,1439700
2011-04-01,51.060001,53.680000,49.910000,53.549999,42.041550,840700
2011-05-01,53.750000,53.919998,49.470001,51.939999,40.777565,1134300
2011-06-01,51.950001,51.950001,48.360001,51.310001,40.282951,1155100
2011-07-01,51.139999,51.880001,49.080002,50.410000,39.576370,2581100
2011-08-01,51.189999,51.189999,42.480000,46.150002,36.231895,2531000
2011-09-01,46.110001,46.520000,39.250000,40.310001,31.646971,2370400
2011-10-01,39.880001,47.200001,38.020000,44.439999,34.889389,4023800
2011-11-01,43.139999,45.029999,39.220001,43.500000,34.151390,2027600
2011-12-01,43.200001,43.959999,40.000000,40.900002,32.110161,3958800
2012-01-01,41.720001,44.470001,40.820000,43.900002,35.565174,2344400
2012-02-01,44.419998,46.680000,44.380001,45.900002,37.185467,2570900
2012-03-01,46.259998,46.619999,44.110001,45.650002,36.982933,3352100
2012-04-01,45.660000,46.360001,43.259998,44.700001,36.213303,2113500
2012-05-01,44.709999,45.189999,39.410000,39.860001,32.292217,2416600
2012-06-01,39.209999,42.240002,38.810001,42.240002,34.220348,4282500
2012-07-01,42.330002,42.980000,40.220001,42.369999,34.325665,2029400
2012-08-01,42.730000,44.700001,41.630001,43.470001,35.216820,5041700
2012-09-01,43.400002,46.799999,42.919998,44.209999,35.816338,2256300
2012-10-01,44.779999,45.740002,43.820000,44.570000,36.713749,3185500
2012-11-01,44.779999,45.610001,43.029999,45.490002,37.471581,3628800
2012-12-01,45.750000,48.250000,45.450001,47.070000,38.773075,4758500
2013-01-01,47.919998,48.419998,46.930000,48.200001,40.246307,5054500
2013-02-01,48.560001,48.720001,46.830002,47.650002,39.787067,3970400
2013-03-01,47.410000,48.700001,47.279999,47.970001,40.054264,3622400
2013-04-01,47.810001,49.750000,46.849998,49.650002,41.565788,3833000
2013-05-01,49.820000,51.090000,48.009998,48.009998,40.192814,4020200
2013-06-01,48.250000,48.700001,43.919998,45.680000,38.242184,5869000
2013-07-01,46.220001,48.820000,45.299999,47.790001,40.538364,4714300
2013-08-01,48.250000,49.139999,46.860001,46.860001,39.749470,4578700
2013-09-01,47.709999,51.770000,47.480000,50.150002,42.540249,3747900
2013-10-01,50.340000,52.840000,49.570000,51.990002,44.301594,5917600
2013-11-01,51.799999,52.459999,50.619999,52.060001,44.361237,4462500
2013-12-01,52.000000,52.459999,50.299999,52.380001,44.633915,4456400
2014-01-01,51.830002,52.279999,49.250000,49.549999,42.603748,6606100
2014-02-01,49.599998,52.529999,48.599998,52.320000,44.985432,5207400
2014-03-01,51.509998,52.919998,50.520000,52.200001,44.882252,4637200
2014-04-01,52.540001,52.970001,51.220001,52.860001,45.778774,5941900
2014-05-01,52.950001,54.080002,52.580002,53.880001,46.662128,5271500
2014-06-01,54.169998,55.220001,53.700001,54.290001,47.017200,6864500
2014-07-01,54.740002,55.070000,53.330002,53.349998,46.716824,5576600
2014-08-01,53.340000,54.259998,52.110001,53.970001,47.259739,5144600
2014-09-01,53.950001,54.610001,50.820000,51.000000,44.659000,5633300
2014-10-01,50.860001,50.970001,47.000000,50.959999,44.859402,11244000
2014-11-01,50.669998,51.320000,49.740002,50.700001,44.630524,7719000
2014-12-01,50.610001,50.689999,47.099998,48.889999,43.037205,13537700
2015-01-01,48.340000,49.549999,46.610001,48.470001,43.018726,11708600
2015-02-01,48.900002,51.459999,48.740002,51.270000,45.503826,9516400
2015-03-01,51.279999,51.750000,49.009998,51.330002,45.557079,12240200
2015-04-01,50.720001,53.889999,50.389999,52.509998,46.747528,10233400
2015-05-01,53.009998,53.939999,52.060001,52.290001,46.551674,8414900
2015-06-01,52.509998,52.810001,50.160000,50.310001,44.788967,10358000
2015-07-01,50.860001,51.029999,48.099998,49.630001,44.650303,20007600
2015-08-01,49.970001,50.439999,43.110001,47.139999,42.410141,17559800
2015-09-01,45.180000,47.150002,43.049999,45.439999,40.880707,16350900
2015-10-01,44.630001,48.130001,44.080002,47.090000,42.581310,22648600
2015-11-01,47.369999,47.860001,45.509998,46.470001,42.020672,12671300
2015-12-01,46.689999,46.959999,43.980000,45.110001,40.790882,21850000
2016-01-01,44.480000,44.480000,39.320000,42.650002,38.867935,29931700
2016-02-01,42.310001,42.639999,39.410000,41.599998,37.911049,21058000
2016-03-01,42.250000,45.509998,42.189999,44.919998,40.936646,19133900
2016-04-01,44.020000,47.020000,43.410000,45.889999,41.955299,14850700
2016-05-01,46.090000,46.220001,44.090000,45.439999,41.543880,15021000
2016-06-01,45.259998,46.980000,41.599998,44.480000,40.666195,22867000
2016-07-01,44.560001,46.540001,43.070000,46.490002,43.024811,15318200
2016-08-01,46.490002,47.700001,45.669998,46.700001,43.219151,13031900
2016-09-01,46.860001,48.220001,45.759998,47.209999,43.691139,14571800
2016-10-01,47.189999,47.419998,45.570000,46.310001,43.107735,9342500
2016-11-01,46.419998,46.480000,44.680000,45.380001,42.242031,15364900
2016-12-01,45.439999,47.099998,45.139999,45.880001,42.707470,18412000
2017-01-01,46.150002,48.209999,46.060001,47.750000,44.828377,18171500
2017-02-01,48.040001,49.150002,47.740002,48.389999,45.429226,12992500
2017-03-01,48.759998,50.230000,48.160000,49.680000,46.640293,15733200
2017-04-01,49.680000,50.959999,49.049999,50.700001,47.751587,12353800
2017-05-01,50.919998,52.549999,50.830002,52.200001,49.164352,18036200
2017-06-01,52.400002,53.049999,51.540001,51.970001,48.947727,18016000
2017-07-01,52.099998,53.889999,51.480000,53.720001,51.140678,16319400
2017-08-01,54.130001,54.180000,52.810001,54.009998,51.416752,16160900
2017-09-01,54.259998,55.279999,53.549999,54.730000,52.102180,11830000
2017-10-01,54.680000,56.049999,54.619999,55.840000,53.447006,13521300
2017-11-01,56.200001,56.750000,54.880001,56.189999,53.782001,12011200
2017-12-01,56.049999,57.040001,55.369999,56.810001,54.375439,14315400
2018-01-01,57.169998,61.169998,57.090000,60.060001,57.486160,30287300
2018-02-01,59.860001,60.160000,54.200001,56.910000,54.471146,22106900
2018-03-01,56.889999,57.939999,55.320000,56.549999,54.126579,14466100
2018-04-01,56.250000,57.799999,55.250000,56.810001,54.515297,13850400
2018-05-01,56.720001,57.869999,55.150002,55.880001,53.622860,12651400
2018-06-01,56.250000,57.060001,53.200001,54.099998,51.914757,15404200
2018-07-01,53.349998,55.669998,53.250000,55.480000,53.822502,13800600
2018-08-01,55.380001,55.419998,52.250000,54.150002,52.532242,14350400
2018-09-01,53.500000,54.830002,52.200001,54.000000,52.386719,15388700
2018-10-01,54.240002,54.299999,47.930000,49.380001,48.140652,27285100
2018-11-01,49.900002,51.360001,48.689999,50.209999,48.949814,21635200
2018-12-01,50.990002,51.099998,45.590000,47.220001,46.034863,56426600
2019-01-01,46.599998,50.930000,46.490002,50.840000,50.096077,21547800
2019-02-01,50.840000,52.230000,49.810001,51.669998,50.913933,21715500
2019-03-01,51.919998,52.980000,50.570000,51.900002,51.140568,21232700
2019-04-01,52.360001,53.730000,52.349998,53.340000,52.729229,22513500
2019-05-01,53.450001,53.580002,50.130001,50.450001,49.872322,24842700
2019-06-01,50.730000,53.509998,50.580002,52.750000,52.145985,26989100
2019-07-01,53.349998,53.450001,51.310001,51.700001,51.700001,31017700
2019-08-01,51.759998,52.169998,49.299999,49.970001,49.970001,10832200
