"MacroTrends Data Download"
"voo - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2018-02-22,249.17,250.9,247.81,248.41,3177722
2018-02-23,249.82,252.49,249.3,252.49,2922505
2018-02-26,253.56,255.5,252.99,255.4,1891562
2018-02-27,255.63,256.34,252.14,252.14,2946568
2018-02-28,253.37,253.82,249.34,249.34,2716623
2018-03-01,249.53,251.03,244.45,246.05,5182334
2018-03-02,244.24,247.86,243.331,247.36,3276498
2018-03-05,246.02,250.7899,245.95,250.2,3024611
2018-03-06,251.22,251.25,249.23,250.83,1929512
2018-03-07,248.54,251.0699,248.36,250.72,2730204
2018-03-08,251.4,252.02,250.36,251.89,3021617
2018-03-09,253.4,256.26,253.05,256.25,2450814
2018-03-12,256.64,257.25,255.583,256,2029162
2018-03-13,257.2,257.71,253.71,254.31,3080473
2018-03-14,255.33,255.51,252.46,252.97,2352702
2018-03-15,253.55,254.21,252.22,252.73,2161474
2018-03-16,253.23,254.08,252.97,252.99,1554574
2018-03-19,252.25,252.26,247.87,249.61,2715818
2018-03-20,249.99,250.6586,249.33,250.05,1991443
2018-03-21,249.94,252.12,249.31,249.47,2777343
2018-03-22,247.11,248.08,243.03,243.27,3589391
2018-03-23,243.74,244.52,237.92,238.09,3815476
2018-03-26,240.82,243.81,238.32,243.53,5528998
2018-03-27,244.47,245.04,237.77,239.31,3363565
2018-03-28,239.46,241.22,237.53,238.64,4384132
2018-03-29,239.85,243.61,239.08,242.08,2911487
2018-04-02,241.19,241.7,233.92,236.48,4696395
2018-04-03,237.81,240,235.93,239.48,3287834
2018-04-04,235.87,242.81,235.7,242.24,4594076
2018-04-05,243.9,244.89,242.8,243.99,3407606
2018-04-06,241.94,243.51,236.98,238.62,4931106
2018-04-09,240.15,243.2499,239.32,239.59,2955982
2018-04-10,242.75,244.38,241.57,243.54,2905365
2018-04-11,242,243.99,241.95,242.25,2068280
2018-04-12,243.71,245.25,243.47,244.28,1722100
2018-04-13,245.84,245.84,242.5,243.6,2887612
2018-04-16,245.27,246.35,244.41,245.58,2148801
2018-04-17,247.42,248.8142,246.875,248.22,2300396
2018-04-18,248.66,249.22,247.9439,248.36,1365069
2018-04-19,247.62,247.89,245.96,247,1997222
2018-04-20,246.95,247.13,243.97,245,2103856
2018-04-23,245.55,246.08,243.75,244.89,1471824
2018-04-24,245.97,246.12,240.01,241.55,3653237
2018-04-25,241.51,242.63,239.6,242.17,2354538
2018-04-26,243.22,245.47,242.77,244.66,2104688
2018-04-27,245.23,245.57,243.89,244.92,2178868
2018-04-30,245.51,246.05,242.85,242.92,2145799
2018-05-01,242.45,243.52,240.76,243.44,2323139
2018-05-02,243.21,244.02,241.36,241.78,1636242
2018-05-03,240.88,241.8999,237.92,241.21,2665412
2018-05-04,240.25,245.055,239.8946,244.41,1785210
2018-05-07,245.19,246.19,244.46,245.17,3127179
2018-05-08,244.83,245.53,243.57,245.16,1924258
2018-05-09,245.86,247.9,245.36,247.54,1505890
2018-05-10,248.36,250.2002,248.25,249.86,1535540
2018-05-11,250.04,250.9164,249.48,250.47,1703405
2018-05-14,251.12,251.76,250.21,250.75,1476691
2018-05-15,249.5,249.52,248.06,249.03,2600622
2018-05-16,249.08,250.54,249.07,250.09,2587968
2018-05-17,249.79,250.99,249.08,249.88,1714439
2018-05-18,249.53,249.85,248.89,249.26,1702955
2018-05-21,250.77,251.68,250.43,251.09,1263289
2018-05-22,251.67,251.939,250.1,250.37,1055352
2018-05-23,249.12,251.15,248.95,251.15,1484145
2018-05-24,250.74,251,248.76,250.67,2025385
2018-05-25,250.04,250.64,249.49,250.04,1654804
2018-05-29,248.28,249.08,245.97,247.15,4465821
2018-05-30,248.53,250.88,248.43,250.41,1359687
2018-05-31,249.99,250.3,248.28,248.79,2378804
2018-06-01,250.23,251.65,250.17,251.41,1953882
2018-06-04,252.17,252.7983,251.96,252.52,2031132
2018-06-05,252.66,253.13,251.87,252.87,1490332
2018-06-06,253.37,254.96,252.72,254.89,2761381
2018-06-07,255.37,255.7,253.88,254.77,2616284
2018-06-08,254.36,255.62,254.19,255.57,1517353
2018-06-11,255.79,256.67,255.7,255.9,2648046
2018-06-12,256.39,256.63,255.6,256.33,1180483
2018-06-13,256.53,256.77,255.23,255.31,2507735
2018-06-14,256.31,256.62,255.46,256.05,1914094
2018-06-15,255.27,256.07,254.13,255.83,2000044
2018-06-18,254.18,255.36,253.71,255.22,2016591
2018-06-19,252.83,254.4565,252.42,254.25,1863322
2018-06-20,254.97,255.37,254.32,254.71,1577670
2018-06-21,254.66,254.67,252.58,253.12,4037283
2018-06-22,254.4,254.52,253.32,253.57,3092450
2018-06-25,252.37,252.5099,248.35,250.06,6690013
2018-06-26,250.66,251.5301,249.91,250.61,2971320
2018-06-27,251.27,252.73,248.43,248.53,3432673
2018-06-28,247.3,249.6,246.6304,248.88,2636377
2018-06-29,249.98,251.36,249.1,249.51,3711575
2018-07-02,247.56,249.89,247.32,249.8,1943136
2018-07-03,250.68,250.76,248.44,248.79,1157884
2018-07-05,250.07,250.94,248.91,250.92,1948090
2018-07-06,250.91,253.39,250.52,253.01,2622371
2018-07-09,254.05,255.32,254.01,255.25,3979327
2018-07-10,255.75,256.3,255.45,256.14,1307741
2018-07-11,254.6,255.41,254.03,254.39,2334647
2018-07-12,255.66,256.66,255.01,256.57,2873940
2018-07-13,256.49,257.159,255.99,256.79,1814928
2018-07-16,256.89,257.01,256.16,256.63,993457
2018-07-17,255.85,258.06,255.8,257.73,1825871
2018-07-18,257.76,258.32,257.28,258.2,2606672
2018-07-19,257.5,257.9,256.75,257.22,2050473
2018-07-20,257,257.65,256.78,256.98,2710786
2018-07-23,256.73,257.61,256.4,257.47,1446508
2018-07-24,258.84,259.57,257.82,258.68,2916391
2018-07-25,258.54,261.25,258.43,261.05,2617590
2018-07-26,260.14,261.005,260.1,260.28,2166296
2018-07-27,260.73,260.74,257.58,258.59,2666731
2018-07-30,258.6,258.78,256.64,257.1,1601425
2018-07-31,258.02,259.09,257.6,258.4,1992298
2018-08-01,258.64,259.1932,257.351,258.08,1651723
2018-08-02,256.73,259.6,256.48,259.39,1767326
2018-08-03,259.6,260.66,259.39,260.66,2017560
2018-08-06,260.56,261.83,260.2,261.64,1842998
2018-08-07,262.2,262.78,262.08,262.37,2619220
2018-08-08,262.23,262.67,261.79,262.23,1560785
2018-08-09,262.33,262.74,261.76,261.9,1084398
2018-08-10,260.36,260.964,259.43,260.12,2395462
2018-08-13,260.41,261.07,258.9,259.14,3685433
2018-08-14,259.94,261.07,259.55,260.81,1531808
2018-08-15,259.43,259.55,257.39,258.89,2587765
2018-08-16,260.36,261.889,260.35,260.99,1692576
2018-08-17,260.71,262.38,260.35,261.86,2278823
2018-08-20,262.4,262.74,261.9,262.44,1245462
2018-08-21,263.01,263.9732,262.86,263.01,1930801
2018-08-22,262.64,263.45,262.39,262.93,1708055
2018-08-23,262.68,263.63,262.21,262.55,2308144
2018-08-24,263.16,264.29,263.11,264.2,2329248
2018-08-27,265.38,266.35,265.26,266.19,2370987
2018-08-28,266.76,266.83,265.89,266.34,3027159
2018-08-29,266.59,268.05,266.34,267.8,2116106
2018-08-30,267.31,267.71,266.12,266.71,2625499
2018-08-31,266.33,267.2163,265.83,266.72,3172354
2018-09-04,266.35,266.66,265.26,266.35,3623299
2018-09-05,265.91,266.13,264.52,265.6,4595140
2018-09-06,265.69,265.99,263.7,264.82,1687198
2018-09-07,263.63,265.26,263.45,264.18,2634308
2018-09-10,265.28,265.57,264.51,264.68,2832651
2018-09-11,264.03,266.0499,263.68,265.68,3420386
2018-09-12,265.61,266.26,264.83,265.71,3019831
2018-09-13,266.78,267.418,266.47,267.22,2087871
2018-09-14,267.47,267.6246,266.47,267.36,1860996
2018-09-17,267.22,267.2638,265.59,265.85,2513953
2018-09-18,266.1,267.92,266.09,267.3,1823638
2018-09-19,267.35,268.03,267.23,267.6,2076777
2018-09-20,268.89,270.1,268.79,269.75,3349666
2018-09-21,270.55,270.67,269.37,269.56,1352509
2018-09-24,268.93,269.068,268.02,268.66,2070888
2018-09-25,269.1,269.1725,268.15,268.33,2360675
2018-09-26,267.32,268.54,265.95,266.34,2568332
2018-09-27,266.8764,268.24,266.6,267.08,3077436
2018-09-28,266.5,267.65,266.43,267.05,1774303
2018-10-01,268.46,269.175,267.39,268.04,1969144
2018-10-02,267.97,268.67,267.55,268.01,3033768
2018-10-03,269.02,269.47,267.72,268.24,2505783
2018-10-04,267.57,267.66,264.37,266.04,5003489
2018-10-05,266.19,266.77,263.02,264.54,2564357
2018-10-08,263.77,264.85,262.38,264.47,3219306
2018-10-09,264.1,265.45,263.5492,264.13,2078186
2018-10-10,263.62,263.62,255.37,255.6,5799284
2018-10-11,254.81,256.2901,248.45,250.22,9037039
2018-10-12,254.39,254.64,250.2998,253.6,7115783
2018-10-15,253.19,254.56,252.04,252.21,3305158
2018-10-16,254.14,258.1,253.7,257.58,3308475
2018-10-17,257.75,258.34,255.07,257.67,2845791
2018-10-18,256.754,257.35,252.69,254.05,3046771
2018-10-19,254.665,256.62,253.15,253.85,2684216
2018-10-22,254.55,254.86,252.17,252.8,2100711
2018-10-23,249,252.58,246.84,251.28,5206524
2018-10-24,251.19,251.55,243.25,243.78,4058918
2018-10-25,245.71,249.7864,244.6721,248.15,4443798
2018-10-26,244.34,246.98,241.035,243.76,5278769
2018-10-29,247.03,248.3499,238.79,242.5,5126245
2018-10-30,242.31,246.38,241.8,246.21,3619131
2018-10-31,248.72,251.08,248.27,248.79,4073392
2018-11-01,249.63,251.54,248.4605,251.37,2870694
2018-11-02,252.44,252.9,247.75,249.81,3184459
2018-11-05,250.32,251.792,249.39,251.23,1912193
2018-11-06,251.18,252.975,251.1172,252.82,2254956
2018-11-07,255.07,258.32,254.65,258.16,3090762
2018-11-08,257.49,258.4368,256.65,257.72,2467027
2018-11-09,256.5,256.64,253.81,255.34,3078726
2018-11-12,254.69,254.96,249.95,250.41,2710563
2018-11-13,250.96,253.01,249.28,249.99,3097001
2018-11-14,251.96,252.34,246.66,248.28,3619875
2018-11-15,247.02,251.39,245.4311,250.85,3903277
2018-11-16,249.77,252.47,249.26,251.49,2342770
2018-11-19,250.94,251.205,246.35,247.32,2973733
2018-11-20,243.84,245.32,241.83,242.77,5000937
2018-11-21,244.24,245.44,243.52,243.58,2425494
2018-11-23,241.8,243.3459,241.73,242.01,830910
2018-11-26,244.23,245.84,243.85,245.8,2496130
2018-11-27,244.73,246.6,244.12,246.57,2849662
2018-11-28,247.72,252.33,246.75,252.33,3723260
2018-11-29,251.54,253.25,250.36,251.81,3268067
2018-11-30,251.64,253.94,251.35,253.48,2992192
2018-12-03,257.65,257.74,255.06,256.61,3942384
2018-12-04,255.85,256.27,248.06,248.65,3832514
2018-12-06,244.42,248.09,241.1301,248.02,7709206
2018-12-07,247.63,249.24,241.37,242.26,3928116
2018-12-10,242,243.62,237.62,242.55,5983689
2018-12-11,245.95,246.12,241.19,242.62,4542341
2018-12-12,245.8,247.16,243.85,243.96,4116031
2018-12-13,244.86,245.76,242.7,243.88,2609895
2018-12-14,241.65,242.63,238.77,239.38,5088580
2018-12-17,237.06,238.22,231.68,233.23,6126726
2018-12-18,235,235.68,231.479,233.14,4689682
2018-12-19,233.21,237,227.78,229.42,8212007
2018-12-20,228.35,229.9,223.54,225.65,12141874
2018-12-21,226.74,229.46,220.57,221.16,11799005
2018-12-24,219.74,220.8,215.07,215.07,8493506
2018-12-26,216.88,226.1,214.83,225.95,11597965
2018-12-27,222.9606,228.12,219.6,228.05,9578360
2018-12-28,229.32,231.07,226.5171,227.76,7436133
2018-12-31,229.31,229.97,227.45,229.81,6683957
2019-01-02,226.18,230.85,226.02,229.99,4890509
2019-01-03,228.1,228.42,223.97,224.5,3329910
2019-01-04,227.54,232.62,227.15,231.91,5098818
2019-01-07,232.29,235.23,231.32,233.65,3705604
2019-01-08,236.05,236.46,233.43,235.92,3545012
2019-01-09,236.71,237.94,235.46,237.01,4564265
2019-01-10,235.65,238.17,234.8497,238,2813503
2019-01-11,236.85,238.0022,236.24,237.89,2551033
2019-01-14,236.1,237.39,235.69,236.58,2653069
2019-01-15,236.97,239.585,236.97,239.35,5103179
2019-01-16,239.72,240.765,239.52,239.88,4065976
2019-01-17,239,242.55,238.95,241.67,3057855
2019-01-18,243.56,245.37,242.76,244.92,4943293
2019-01-22,243.39,243.58,239.97,241.66,5785750
2019-01-23,242.68,243.34,239.579,242.02,3076411
2019-01-24,241.9,242.82,240.91,242.26,2197083
2019-01-25,244.11,245.11,243.67,244.32,3677453
2019-01-28,242.09,242.49,240.63,242.43,2404238
2019-01-29,242.55,243.12,241.27,242.13,2434163
2019-01-30,243.66,246.78,242.88,245.96,6027122
2019-01-31,245.86,248.53,245.68,248.01,5308074
2019-02-01,248.31,249.29,247.455,248.22,3718458
2019-02-04,248.3,250.02,247.5891,249.99,2541037
2019-02-05,250.44,251.33,249.92,251.1,3613295
2019-02-06,250.75,251.22,249.95,250.79,2052181
2019-02-07,249.04,249.5762,246.62,248.33,3907268
2019-02-08,247.01,248.71,246.2,248.65,2512932
2019-02-11,249.28,249.513,248.22,248.78,2986595
2019-02-12,250.38,252.36,250.34,252,5979193
2019-02-13,252.82,253.6571,252.39,252.76,3569247
2019-02-14,251.65,253.36,250.83,252.2,3247603
2019-02-15,254.026,255,253.81,254.98,2805326
2019-02-19,254.15,256.09,254.15,255.42,2509320
2019-02-20,255.41,256.38,254.89,256.01,2156348
2019-02-21,255.33,255.64,254.04,255.08,2020305
2019-02-22,255.69,256.81,255.4514,256.61,2119354
2019-02-25,258.09,258.61,256.88,256.99,2941301
2019-02-26,256.55,257.643,256.41,256.8,4626955
2019-02-27,256.06,257.02,255.1,256.67,2136449
2019-02-28,256.42,256.88,255.85,256.07,2207061
2019-03-01,257.81,258.21,256.33,257.83,2867054
2019-03-04,258.87,259.1,254.49,256.84,3383281
2019-03-05,256.99,257.17,255.96,256.54,2475939
2019-03-06,256.62,256.62,254.6,254.9,2514851
2019-03-07,254.48,254.6,251.95,252.85,6440153
2019-03-08,250.88,252.45,250.34,252.34,4521403
2019-03-11,253.04,256.12,253.02,256.02,1878949
2019-03-12,256.52,257.4614,256.37,256.93,2272124
2019-03-13,257.84,259.59,257.6931,258.68,1972906
2019-03-14,258.68,259.12,258.04,258.59,1543264
2019-03-15,259.02,260.57,258.87,259.85,3151255
2019-03-18,260,260.99,259.77,260.78,1829605
2019-03-19,261.81,262.59,259.88,260.86,4059205
2019-03-20,260.54,261.77,258.84,259.93,3415208
2019-03-21,257.68,261.86,257.68,261.43,2962737
2019-03-22,260.07,260.6099,256.37,256.46,4317329
2019-03-25,256.09,257.28,254.95,256.23,2893126
2019-03-26,258.01,259.12,256.73,258.08,3177615
2019-03-27,258.15,258.73,255.23,256.88,2714311
2019-03-28,257.45,258.22,256.27,257.88,1714321
2019-03-29,259.34,259.72,258.18,259.54,2831135
2019-04-01,261.46,262.7761,261.19,262.53,3304080
2019-04-02,262.67,262.848,261.81,262.62,1512067
2019-04-03,263.87,264.25,262.4,263.11,1937064
2019-04-04,263.37,263.96,262.67,263.74,1737950
2019-04-05,264.42,265.06,264.124,265.01,1504961
2019-04-08,264.57,265.31,263.91,265.24,1720245
2019-04-09,264.22,264.54,263.291,263.83,2016771
2019-04-10,264.25,264.84,263.85,264.74,2990910
2019-04-11,265.24,265.24,264.09,264.69,1565904
2019-04-12,266.33,266.77,265.63,266.48,1900211
2019-04-15,266.57,266.64,265.4676,266.3,1584741
2019-04-16,267.2,267.24,265.86,266.49,2447977
2019-04-17,267.59,267.61,265.4,265.84,1867017
2019-04-18,266.44,266.6,265.0817,266.34,2788854
2019-04-22,265.56,266.71,265.47,266.6,1126745
2019-04-23,266.96,269.19,266.71,268.9,2617599
2019-04-24,268.89,269.2099,268.23,268.37,1392669
2019-04-25,268.28,268.88,266.98,268.27,1237409
2019-04-26,268.28,269.54,267.46,269.5,2172615
2019-04-29,269.56,270.41,269.4616,269.84,1892536
2019-04-30,269.56,270.31,268.11,270.01,2024551
2019-05-01,270.68,270.865,268,268.04,2669356
2019-05-02,267.88,268.8,265.93,267.51,3009045
2019-05-03,268.92,270.32,268.7,270.05,1969316
2019-05-06,265.65,269.36,265.31,268.98,3966927
2019-05-07,266.48,267.08,262.48,264.62,4749721
2019-05-08,264.14,265.82,263.47,264.1,2662696
2019-05-09,261.94,263.84,260.2,263.29,3094808
2019-05-10,262.37,265.38,259.2732,264.52,3131936
2019-05-13,259.37,260.34,257.07,258.03,5548217
2019-05-14,258.99,261.82,258.84,260.27,4702042
2019-05-15,258.63,262.45,258.4,261.81,2444356
2019-05-16,262.47,265.6,262.45,264.21,3221284
2019-05-17,261.89,265.02,261.86,262.61,2719513
2019-05-20,260.9,262.1106,260.02,260.82,2762603
2019-05-21,262.5,263.51,262.25,263.03,2760813
2019-05-22,262.12,263.29,261.87,262.31,3421502
2019-05-23,260.08,260.1,257.68,259.24,3812120
2019-05-24,260.595,260.99,259.06,259.69,1833053
2019-05-28,259.96,260.96,257.29,257.36,2566079
2019-05-29,256.13,256.525,254.1003,255.59,4593562
2019-05-30,256.28,257.18,255.14,256.3,2973527
2019-05-31,253.63,254.49,252.77,252.87,3698657
2019-06-03,252.83,253.9597,250.77,252.12,3824862
2019-06-04,254.48,257.76,254.03,257.67,3536288
2019-06-05,259.24,259.88,257.42,259.85,2646522
2019-06-06,260.17,262.255,259.5101,261.54,2277740
2019-06-07,262.62,265.29,262.45,264.15,1877426
2019-06-10,265.76,267.1,265.3,265.39,2845869
2019-06-11,267.25,267.65,264.69,265.34,1893931
2019-06-12,265.12,265.7,264.355,264.84,1711921
2019-06-13,265.82,266.36,265.11,266.02,1813069
2019-06-14,265.71,266.29,264.91,265.62,1203356
2019-06-17,265.94,266.56,265.62,265.86,1782489
2019-06-18,267.65,269.66,267.3,268.51,2340066
2019-06-19,268.74,269.72,267.76,269.22,1683072
2019-06-20,271.94,272.19,269.73,271.73,3287735
2019-06-21,271.53,272.79,271.17,271.41,2225992
2019-06-24,271.59,271.9207,270.9,271.06,3518370
2019-06-25,271.1,271.13,268.27,268.38,2286594
2019-06-26,269.3,269.82,268.02,268.12,2988721
2019-06-27,267.49,268.19,267.1702,267.67,2054524
2019-06-28,268.7,269.55,268.18,269.15,2882972
2019-07-01,272.46,272.6501,270.3,271.44,4504316
2019-07-02,271.47,272.25,270.62,272.23,3041654
2019-07-03,272.91,274.37,272.76,274.32,2335798
2019-07-05,273.14,274.25,271.86,273.97,3362535
2019-07-08,272.79,273.06,272.03,272.6,3131845
2019-07-09,271.4,273.22,271.34,272.94,2527364
2019-07-10,274.02,275.19,273.46,274.21,2853320
2019-07-11,274.87,275.11,273.85,274.76,2248900
2019-07-12,275.39,276.19,275.06,276.11,2932318
2019-07-15,276.53,276.55,275.71,276.18,1466344
2019-07-16,276.12,276.265,274.99,275.28,1563975
2019-07-17,275.28,275.4,273.42,273.42,1757713
2019-07-18,272.91,274.79,272.47,274.42,3463116
2019-07-19,275.52,275.54,272.7,272.95,2319443
2019-07-22,273.32,274.11,272.79,273.61,1304191
2019-07-23,274.71,275.5,273.89,275.49,1752982
2019-07-24,274.78,276.79,274.67,276.76,1669885
2019-07-25,276.41,276.41,274.68,275.41,1874196
2019-07-26,276.2,277.55,276.1,277.38,1796956
2019-07-29,277.23,277.27,276.26,276.88,2925862
2019-07-30,275.45,276.56,275.04,276.21,1751050
2019-07-31,276.39,276.61,271.07,273.08,4910040
2019-08-01,273.28,276.28,269.94,270.79,6919682
2019-08-02,269.89,270.08,267.15,268.81,5310301
2019-08-05,264.57,264.68,258.7,260.88,7282137
