Date,Open,High,Low,Close,Adj Close,Volume
2011-03-01,79.919998,81.160004,79.580002,80.019997,64.125778,16171800
2011-04-01,79.690002,80.989998,79.540001,80.959999,65.050682,13854600
2011-05-01,80.860001,81.750000,80.690002,81.690002,65.824768,16679100
2011-06-01,81.629997,82.139999,81.010002,81.160004,65.578369,22211600
2011-07-01,81.040001,82.290001,80.879997,82.260002,66.649918,18741500
2011-08-01,82.050003,84.250000,82.019997,83.400002,67.754768,39035000
2011-09-01,83.320000,84.580002,83.050003,83.739998,68.214203,27045300
2011-10-01,83.699997,84.050003,82.720001,83.620003,68.290894,35970000
2011-11-01,83.800003,84.110001,83.150002,83.360001,68.252945,32152700
2011-12-01,83.099998,84.199997,82.830002,83.540001,68.572563,30913600
2012-01-01,83.430000,84.139999,83.180000,84.070000,69.671700,30348200
2012-02-01,83.849998,84.089996,83.419998,83.900002,69.530823,27683900
2012-03-01,83.489998,83.800003,82.589996,83.279999,69.184868,24292100
2012-04-01,83.050003,83.940002,82.650002,83.919998,69.878975,20942700
2012-05-01,83.820000,84.639999,83.580002,84.510002,70.604271,27779400
2012-06-01,84.599998,84.669998,84.010002,84.379997,70.655602,30153800
2012-07-01,84.260002,85.360001,84.230003,85.230003,71.524811,22433200
2012-08-01,85.010002,85.209999,84.000000,85.180000,71.641541,27288900
2012-09-01,84.949997,85.190002,84.260002,85.150002,71.773842,26808800
2012-10-01,84.949997,85.080002,84.480003,84.889999,71.709579,24977100
2012-11-01,84.730003,85.099998,84.580002,84.940002,71.898758,23247800
2012-12-01,84.699997,85.040001,83.889999,84.029999,71.128456,29653700
2013-01-01,83.779999,84.019997,83.250000,83.449997,70.776665,29578400
2013-02-01,83.440002,83.800003,83.050003,83.730003,71.014130,25419600
2013-03-01,83.620003,83.669998,82.900002,83.639999,71.079208,27311700
2013-04-01,83.279999,84.250000,83.279999,84.180000,71.671631,22783300
2013-05-01,84.099998,84.190002,82.190002,82.400002,70.271225,24522300
2013-06-01,82.099998,82.400002,79.790001,80.879997,69.107956,35923100
2013-07-01,80.660004,81.290001,79.879997,81.019997,69.366470,31657200
2013-08-01,80.599998,81.000000,79.599998,80.160004,68.772171,20819700
2013-09-01,79.889999,80.949997,79.139999,80.879997,69.532341,19963500
2013-10-01,80.650002,81.589996,80.470001,81.400002,70.128990,25314800
2013-11-01,81.160004,81.190002,80.430000,80.980003,69.915848,28518500
2013-12-01,80.660004,80.739998,79.900002,80.050003,69.266701,35331500
2014-01-01,80.099998,81.330002,80.040001,81.290001,70.545708,45342900
2014-02-01,81.120003,81.559998,80.800003,81.500000,70.727959,43163600
2014-03-01,81.440002,81.529999,80.809998,81.190002,70.607765,43697100
2014-04-01,80.940002,81.669998,80.709999,81.650002,71.158066,38381600
2014-05-01,81.500000,82.599998,81.470001,82.330002,71.757744,26081200
2014-06-01,82.059998,82.239998,81.599998,82.220001,71.818726,30022100
2014-07-01,81.919998,82.290001,81.500000,81.820000,71.624687,29997000
2014-08-01,81.779999,82.639999,81.660004,82.580002,72.441727,53751100
2014-09-01,82.250000,82.260002,81.410004,81.930000,72.022606,56554000
2014-10-01,81.970001,84.070000,81.919998,82.360001,72.557594,71537200
2014-11-01,82.199997,82.900002,82.010002,82.870003,73.150795,33373700
2014-12-01,82.809998,82.980003,81.849998,82.370003,72.862167,80150900
2015-01-01,82.430000,84.349998,82.419998,84.349998,74.956734,71126800
2015-02-01,83.949997,84.180000,82.440002,83.080002,73.828140,57845100
2015-03-01,82.959999,83.599998,82.029999,83.370003,74.235527,58960400
2015-04-01,83.370003,83.660004,82.570000,82.910004,73.970108,48718800
2015-05-01,82.559998,82.629997,81.750000,82.339996,73.483673,53287900
2015-06-01,82.190002,82.190002,80.830002,81.260002,72.658981,46262400
2015-07-01,80.870003,81.830002,80.830002,81.809998,73.298813,40358000
2015-08-01,81.699997,82.430000,81.309998,81.440002,73.114349,44465200
2015-09-01,81.389999,81.940002,81.000000,81.930000,73.706337,37105300
2015-10-01,81.889999,82.339996,81.570000,81.790001,73.732918,33309500
2015-11-01,81.440002,81.540001,80.750000,81.300003,73.438385,37498000
2015-12-01,81.169998,81.449997,80.470001,80.760002,73.102081,49795700
2016-01-01,80.790001,81.800003,80.699997,81.730003,74.180885,53253300
2016-02-01,81.519997,82.580002,81.330002,82.250000,74.652847,41844900
2016-03-01,82.169998,82.919998,81.650002,82.809998,75.321915,40037600
2016-04-01,82.650002,83.150002,82.440002,82.970001,75.619545,41406400
2016-05-01,82.779999,83.260002,82.519997,82.800003,75.622459,39045800
2016-06-01,82.739998,84.410004,82.599998,84.300003,77.144997,39942300
2016-07-01,84.440002,84.919998,83.949997,84.639999,77.614738,39427800
2016-08-01,84.250000,84.489998,83.879997,84.209999,77.371269,51839300
2016-09-01,83.900002,84.400002,83.290001,84.139999,77.458389,47262400
2016-10-01,83.949997,84.010002,83.019997,83.190002,76.735008,31280000
2016-11-01,82.889999,83.239998,80.699997,80.889999,74.756119,40745500
2016-12-01,80.480003,81.059998,80.029999,80.790001,74.809830,63820100
2017-01-01,80.550003,81.430000,80.500000,80.940002,75.130859,47709000
2017-02-01,80.559998,81.519997,80.500000,81.269997,75.437180,43938500
2017-03-01,80.779999,81.230003,80.019997,81.080002,75.417366,50619400
2017-04-01,80.970001,81.970001,80.910004,81.550003,76.002327,32894800
2017-05-01,81.339996,82.010002,80.930000,81.959999,76.548683,37408700
2017-06-01,81.709999,82.389999,81.690002,81.830002,76.585045,42753500
2017-07-01,81.660004,82.160004,81.300003,81.989998,76.896179,33596600
2017-08-01,81.760002,82.580002,81.750000,82.519997,77.715179,35037700
2017-09-01,82.309998,82.709999,81.800003,81.959999,77.511116,34145400
2017-10-01,81.750000,82.059998,81.430000,81.769997,77.494827,45694300
2017-11-01,81.589996,81.949997,81.419998,81.610001,77.502052,58723900
2017-12-01,81.500000,81.849998,81.169998,81.570000,77.628288,43542000
2018-01-01,81.449997,81.500000,80.430000,80.559998,77.025177,61107600
2018-02-01,80.370003,80.430000,79.230003,79.550003,76.059509,57920600
2018-03-01,79.419998,79.949997,79.139999,79.930000,76.591118,46654700
2018-04-01,79.629997,79.800003,78.690002,79.050003,75.905319,41553400
2018-05-01,78.860001,79.779999,78.300003,79.410004,76.442284,40136100
2018-06-01,79.029999,79.300003,78.580002,79.190002,76.402527,50492300
2018-07-01,79.029999,79.379997,78.870003,78.980003,76.377853,41128800
2018-08-01,78.750000,79.519997,78.650002,79.320000,76.882378,52090500
2018-09-01,79.000000,79.180000,78.379997,78.699997,76.462463,39836100
2018-10-01,78.419998,78.550003,77.660004,77.839996,75.806602,57503500
2018-11-01,77.650002,78.169998,77.459999,78.139999,76.276131,47154800
2018-12-01,77.989998,79.260002,77.949997,79.209999,77.513794,70316900
2019-01-01,79.279999,80.089996,79.139999,80.089996,78.765411,61718800
2019-02-01,79.790001,80.120003,79.529999,79.820000,78.499870,46049200
2019-03-01,79.550003,81.309998,79.389999,81.180000,80.035255,53424600
2019-04-01,80.860001,81.050003,80.449997,80.959999,80.002769,49802600
2019-05-01,80.779999,82.239998,80.529999,82.239998,81.468346,64384200
2019-06-01,82.139999,83.129997,82.029999,83.070000,82.489250,56888300
2019-07-01,82.910004,83.220001,82.430000,83.000000,82.613617,49681900
2019-08-01,82.970001,84.070000,82.940002,84.050003,83.854561,17893800
