Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,48.869999,49.099998,48.799999,49.000000,39.328045,11100
2004-02-01,49.250000,50.650002,48.049999,50.000000,40.130646,125800
2004-03-01,49.950001,51.400002,47.750000,50.400002,40.451702,112300
2004-04-01,50.650002,51.799999,47.919998,48.029999,38.549507,229300
2004-05-01,48.000000,49.189999,45.680000,49.040001,39.360149,435600
2004-06-01,49.000000,50.889999,48.349998,50.889999,40.844978,666100
2004-07-01,51.000000,51.000000,46.380001,47.779999,38.348854,460500
2004-08-01,47.669998,48.000000,45.250000,47.349998,38.003738,508800
2004-09-01,47.889999,50.119999,47.830002,49.689999,39.881844,615700
2004-10-01,50.450001,51.299999,49.270000,50.750000,40.732624,513700
2004-11-01,50.759998,54.950001,50.759998,54.779999,43.967144,367000
2004-12-01,54.889999,56.549999,53.939999,56.160000,45.074768,528400
2005-01-01,56.349998,56.360001,52.330002,54.160000,43.952785,999500
2005-02-01,54.099998,55.689999,53.840000,55.250000,44.837353,3301200
2005-03-01,55.400002,56.529999,53.099998,53.849998,43.701214,619500
2005-04-01,54.389999,54.580002,50.560001,51.509998,41.806053,1127000
2005-05-01,51.630001,54.869999,51.480000,54.689999,44.386990,191400
2005-06-01,54.689999,57.310001,54.689999,56.480000,45.839756,277600
2005-07-01,56.799999,60.570000,56.580002,60.099998,48.777782,461900
2005-08-01,60.450001,60.799999,57.360001,58.950001,47.844452,482800
2005-09-01,59.349998,60.450001,57.320000,59.490002,48.282711,319300
2005-10-01,59.950001,60.090000,54.889999,57.200001,46.424126,575300
2005-11-01,57.430000,61.150002,57.090000,60.340000,48.972588,376800
2005-12-01,60.750000,61.730000,59.340000,59.549999,48.331406,561800
2006-01-01,59.919998,64.410004,59.000000,64.089996,52.598351,838400
2006-02-01,64.169998,65.139999,62.250000,64.209999,52.696827,620200
2006-03-01,64.559998,67.120003,62.840000,66.860001,54.871674,1036000
2006-04-01,66.889999,67.879997,65.010002,66.900002,54.912868,636100
2006-05-01,67.260002,68.449997,61.450001,63.509998,52.130302,1561000
2006-06-01,63.759998,65.279999,59.299999,63.529999,52.146706,1773100
2006-07-01,63.500000,64.160004,59.150002,61.570000,50.537891,934600
2006-08-01,61.169998,63.250000,59.580002,62.990002,51.703468,953300
2006-09-01,63.310001,64.449997,61.380001,63.520000,52.138500,1044700
2006-10-01,63.529999,67.809998,62.520000,66.769997,54.806160,1099200
2006-11-01,67.139999,69.430000,65.400002,68.980003,56.620182,789300
2006-12-01,69.019997,70.120003,67.480003,68.099998,55.897854,923500
2007-01-01,68.550003,71.199997,66.769997,69.800003,57.989647,1256600
2007-02-01,70.029999,72.599998,68.809998,69.750000,57.948090,1300700
2007-03-01,68.669998,71.370003,66.800003,70.529999,58.596107,1312100
2007-04-01,70.800003,74.000000,70.430000,72.400002,60.161564,2225800
2007-05-01,72.570000,75.849998,71.870003,75.629997,62.845554,882600
2007-06-01,76.050003,76.440002,73.000000,74.589996,61.981354,2402000
2007-07-01,74.930000,76.650002,69.599998,69.949997,58.125702,1775700
2007-08-01,69.900002,71.879997,65.500000,71.019997,59.014843,2904100
2007-09-01,70.949997,74.010002,68.500000,72.669998,60.385925,2128500
2007-10-01,72.699997,76.449997,71.040001,74.489998,61.898270,2302100
2007-11-01,73.470001,73.570000,66.330002,69.540001,57.785007,2922200
2007-12-01,69.779999,72.139999,66.709999,68.070000,56.563496,3291400
2008-01-01,68.449997,68.449997,56.799999,63.720001,53.688648,6713500
2008-02-01,64.129997,65.510002,61.689999,62.200001,52.407932,4407800
2008-03-01,62.330002,63.340000,57.720001,61.650002,51.944527,7158300
2008-04-01,62.500000,66.150002,61.869999,65.150002,54.915199,2754400
2008-05-01,65.120003,68.879997,65.050003,68.300003,57.570358,3263300
2008-06-01,68.510002,69.570000,62.500000,62.529999,52.706802,2916400
2008-07-01,61.830002,64.639999,58.000000,63.439999,53.473839,7611900
2008-08-01,63.770000,67.230003,62.430000,65.480003,55.193363,6933200
2008-09-01,66.389999,75.000000,57.270000,59.650002,50.279232,4643100
2008-10-01,59.139999,59.139999,38.459999,46.610001,39.287762,8771000
2008-11-01,46.509998,47.860001,32.480000,41.290001,34.803524,16066400
2008-12-01,40.590000,43.189999,36.400002,42.470001,35.798141,10230800
2009-01-01,42.740002,44.669998,37.080002,38.369999,33.068233,9833300
2009-02-01,37.720001,40.660000,33.360001,33.759998,29.095226,6800000
2009-03-01,32.939999,38.820000,29.559999,36.610001,31.551428,7174800
2009-04-01,36.189999,44.799999,35.900002,43.439999,37.460236,8279200
2009-05-01,43.560001,46.650002,42.080002,45.889999,39.572987,9407600
2009-06-01,46.209999,48.180000,43.459999,45.750000,39.452251,5622400
2009-07-01,46.110001,50.740002,42.459999,50.119999,43.220703,5718500
2009-08-01,50.560001,53.939999,49.709999,52.259998,45.066113,8158600
2009-09-01,52.000000,57.599998,50.410000,55.549999,47.903229,4603800
2009-10-01,55.529999,57.660000,51.730000,52.020000,44.859154,7471100
2009-11-01,52.360001,56.330002,51.189999,53.730000,46.333763,24766400
2009-12-01,54.400002,58.709999,54.209999,57.349998,49.455452,6022800
2010-01-01,58.160000,59.900002,55.299999,55.419998,48.315334,5496000
2010-02-01,55.619999,58.770000,53.500000,58.090000,50.643066,7763600
2010-03-01,58.610001,64.169998,58.599998,62.990002,54.914906,15629000
2010-04-01,63.500000,69.220001,62.970001,66.510002,57.991901,15430600
2010-05-01,66.860001,67.879997,25.000000,61.349998,53.492764,13524900
2010-06-01,60.619999,62.930000,56.299999,56.599998,49.351101,7633300
2010-07-01,56.580002,62.730000,54.720001,60.669998,52.899841,18372900
2010-08-01,61.730000,62.000000,55.430000,56.639999,49.385979,9329600
2010-09-01,57.490002,64.349998,57.389999,63.439999,55.315075,8411300
2010-10-01,64.059998,67.110001,62.509998,66.029999,57.573376,12344000
2010-11-01,66.449997,69.389999,65.330002,68.129997,59.404423,6732800
2010-12-01,69.440002,74.139999,69.309998,72.629997,63.328114,8947600
2011-01-01,73.379997,75.150002,72.129997,73.139999,64.504951,8154100
2011-02-01,73.720001,78.599998,73.599998,77.180000,68.067978,13482000
2011-03-01,77.500000,79.029999,72.800003,78.989998,69.664284,13064300
2011-04-01,79.550003,81.519997,76.610001,81.309998,71.716057,4884900
2011-05-01,81.809998,81.849998,76.279999,79.720001,70.313667,7277300
2011-06-01,79.629997,79.629997,72.970001,78.050003,68.840729,10181800
2011-07-01,78.160004,81.209999,73.830002,75.220001,66.344635,6614800
2011-08-01,76.160004,76.570000,60.509998,68.940002,60.805618,30356300
2011-09-01,68.949997,69.750000,60.549999,61.369999,54.128819,16961400
2011-10-01,60.730000,73.370003,57.250000,70.750000,62.402069,9155700
2011-11-01,67.989998,72.220001,64.099998,70.440002,62.128643,4701000
2011-12-01,70.120003,71.900002,67.139999,69.669998,61.449482,7197700
2012-01-01,71.220001,75.430000,69.250000,74.510002,66.602058,7913700
2012-02-01,75.250000,78.690002,75.050003,76.949997,68.783058,8297300
2012-03-01,77.330002,80.099998,74.500000,78.720001,70.365219,7000000
2012-04-01,78.459999,79.650002,74.540001,77.919998,69.666992,6290600
2012-05-01,77.989998,79.269997,70.959999,72.680000,64.981979,7996600
2012-06-01,71.000000,76.099998,69.430000,76.040001,67.986107,7577600
2012-07-01,76.379997,78.000000,73.110001,75.279999,67.306587,6236200
2012-08-01,75.669998,79.230003,73.389999,77.959999,69.702736,4079400
2012-09-01,77.680000,83.400002,77.529999,80.139999,71.651855,4346700
2012-10-01,80.419998,81.849998,77.849998,78.989998,70.623650,4276000
2012-11-01,79.099998,80.629997,74.480003,79.980003,71.508789,5973700
2012-12-01,80.580002,82.839996,78.949997,80.900002,72.331337,7453000
2013-01-01,82.849998,86.629997,82.570000,86.040001,78.339607,8888000
2013-02-01,86.690002,89.050003,85.260002,87.120003,79.322960,8101300
2013-03-01,86.629997,91.430000,85.940002,91.150002,82.992287,8475800
2013-04-01,91.139999,91.720001,86.849998,91.419998,83.253807,8854600
2013-05-01,91.169998,97.480003,89.639999,94.709999,86.249939,6032400
2013-06-01,95.000000,95.970001,89.919998,93.709999,85.339264,7485100
2013-07-01,94.339996,100.930000,94.339996,100.070000,91.131149,7940900
2013-08-01,101.000000,102.000000,96.750000,96.830002,88.180573,5966700
2013-09-01,98.120003,103.680000,96.470001,102.489998,93.334991,7124200
2013-10-01,102.269997,107.389999,99.339996,105.750000,96.303780,7282700
2013-11-01,105.949997,109.139999,103.959999,108.620003,98.917427,7502700
2013-12-01,108.769997,110.690002,105.699997,109.949997,100.128609,10052400
2014-01-01,109.690002,111.800003,106.139999,107.690002,99.348633,8303700
2014-02-01,107.489998,114.050003,103.510002,113.160004,104.394951,8015500
2014-03-01,112.199997,115.449997,110.290001,112.949997,104.201210,8198100
2014-04-01,113.059998,114.739998,106.769997,110.190002,101.663116,7807400
2014-05-01,110.309998,112.070000,106.930000,111.580002,102.945557,6352600
2014-06-01,112.010002,117.150002,110.650002,117.120003,108.056816,6347900
2014-07-01,117.709999,118.750000,111.239998,111.239998,102.631866,7327900
2014-08-01,111.330002,116.970001,110.129997,116.870003,107.826187,6418600
2014-09-01,117.129997,117.900002,110.629997,110.629997,102.069046,6095000
2014-10-01,110.519997,116.050003,103.199997,115.629997,106.682121,13205800
2014-11-01,115.980003,118.500000,114.489998,116.849998,107.807724,8429900
2014-12-01,116.489998,118.449997,112.000000,116.660004,107.632431,14254700
2015-01-01,117.250000,117.510002,112.160004,114.160004,106.837471,10480700
2015-02-01,114.379997,121.459999,112.849998,120.779999,113.032845,7588300
2015-03-01,120.849998,123.900002,117.910004,122.559998,114.698685,10478900
2015-04-01,122.160004,124.400002,119.650002,120.059998,112.406570,10179000
2015-05-01,120.440002,124.000000,119.220001,122.480003,114.672325,8571000
2015-06-01,123.269997,125.510002,120.930000,121.470001,113.726707,8574400
2015-07-01,122.610001,123.430000,117.519997,121.120003,113.399010,11728000
2015-08-01,121.150002,121.860001,90.029999,114.059998,106.789055,16214100
2015-09-01,112.919998,117.410004,105.860001,107.949997,101.068535,11761600
2015-10-01,107.970001,115.129997,106.250000,114.080002,107.732742,9554100
2015-11-01,114.230003,117.040001,111.269997,116.129997,109.668655,8343900
2015-12-01,116.750000,117.089996,108.379997,110.639999,104.484123,16293700
2016-01-01,109.000000,109.290001,94.250000,102.290001,97.146362,20183900
2016-02-01,101.680000,104.250000,93.910004,103.080002,97.896660,14510300
2016-03-01,103.900002,111.900002,103.480003,111.489998,105.883751,12686500
2016-04-01,110.769997,115.680000,108.910004,113.459999,108.058167,9213000
2016-05-01,113.809998,116.010002,109.500000,115.599998,110.096275,12788700
2016-06-01,115.190002,118.849998,108.790001,115.680000,110.172478,14629000
2016-07-01,115.730003,121.860001,113.730003,121.470001,115.993423,14239000
2016-08-01,121.570000,123.430000,119.290001,122.290001,116.776443,11844000
2016-09-01,122.309998,124.220001,118.709999,122.180000,116.671402,14590600
2016-10-01,121.849998,122.209999,116.370003,117.220001,112.467491,11520200
2016-11-01,117.459999,128.770004,114.070000,127.260002,122.100426,16511200
2016-12-01,127.930000,133.179993,126.279999,128.960007,123.731514,22018400
2017-01-01,130.300003,133.089996,128.820007,130.929993,126.342239,15682400
2017-02-01,131.710007,135.910004,130.100006,133.970001,129.275742,13945800
2017-03-01,135.479996,136.380005,128.809998,133.279999,128.609909,19209400
2017-04-01,133.410004,136.369995,130.199997,134.419998,130.131241,16083100
2017-05-01,134.789993,135.350006,130.460007,132.929993,128.688782,14479300
2017-06-01,133.289993,137.029999,132.940002,135.539993,131.215500,12325200
2017-07-01,136.100006,139.369995,134.020004,137.149994,133.032883,10748900
2017-08-01,137.710007,137.779999,131.250000,135.869995,131.791306,9633900
2017-09-01,136.080002,141.490005,134.509995,141.320007,137.077728,11704700
2017-10-01,141.410004,143.820007,141.149994,143.529999,139.759323,12954200
2017-11-01,144.339996,148.500000,140.350006,147.910004,144.024261,9993000
2017-12-01,148.000000,149.580002,144.220001,147.800003,143.917160,14770500
2018-01-01,148.330002,155.860001,147.869995,151.779999,148.569931,13661700
2018-02-01,151.479996,152.570007,137.800003,145.770004,142.687042,11833100
2018-03-01,145.539993,154.039993,143.690002,146.919998,143.812729,12908600
2018-04-01,146.570007,152.000000,142.380005,147.470001,144.787292,9407100
2018-05-01,147.289993,156.990005,145.880005,154.990005,152.170502,12801300
2018-06-01,156.080002,161.050003,154.029999,155.669998,152.838120,14612100
2018-07-01,154.839996,161.440002,154.419998,158.500000,155.990585,13363900
2018-08-01,158.559998,166.029999,157.440002,165.660004,163.037247,11581900
2018-09-01,165.470001,165.880005,161.470001,162.580002,160.006027,10348200
2018-10-01,163.250000,163.729996,140.899994,146.130005,144.390457,17495700
2018-11-01,146.679993,152.750000,141.919998,149.330002,147.552368,11128700
2018-12-01,151.539993,151.949997,123.800003,131.990005,130.418793,31453500
2019-01-01,130.309998,147.679993,129.059998,147.449997,146.518555,16421300
2019-02-01,147.800003,157.080002,147.240005,154.610001,153.633331,13815700
2019-03-01,155.820007,156.559998,148.869995,152.800003,151.834763,11205800
2019-04-01,153.919998,159.240005,153.600006,158.279999,157.777771,11692900
2019-05-01,158.720001,159.919998,146.089996,146.919998,146.453812,13659200
2019-06-01,146.960007,157.639999,146.380005,156.660004,156.162918,8838400
2019-07-01,158.600006,160.880005,156.350006,158.539993,158.539993,9143400
2019-08-01,158.860001,159.779999,148.419998,151.729996,151.729996,2704300
